Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SMA9,SMA21,Signal,fast_close_9,slow_close_21,fast_vol,slow_vol,Entry/Exit,RSI,MACD,MACD_Sig,Upper_Band,Lower_Band
2020-12-15,33.0,35.72999954223633,32.29999923706055,34.70000076293945,34.70000076293945,4594600,0.05824946002083364,33.726111306084526,32.51547595432827,0.0,34.70000076293945,34.70000076293945,,,,,0.0,0.0,,
2020-12-16,35.25,38.90999984741211,34.720001220703125,38.709999084472656,38.709999084472656,5722800,0.11556190874254946,34.1050001780192,33.093571163359144,0.0,36.782170644473794,36.738086432153715,0.04052602113753153,0.04052602113753152,0.0,,0.04408421232007953,1.0,,
2020-12-17,38.91999816894531,39.0,36.18000030517578,37.5099983215332,37.5099983215332,3854500,-0.03099976211109745,34.381666607326935,33.55928539094471,0.0,37.043685785143246,37.00392839544949,0.07543116056378475,0.07453471334451531,0.0,,0.03975738969375442,1.0,,
2020-12-18,37.4010009765625,39.840999603271484,36.849998474121094,38.650001525878906,38.650001525878906,3399600,0.030391982280928653,34.87277793884277,34.02404739743187,0.0,37.492776343382495,37.4360396773808,0.0608675302906386,0.06091052134628636,0.0,,0.056736666001697245,1.0,,
2020-12-21,38.2599983215332,41.56999969482422,38.0,40.66999816894531,40.66999816894531,3871000,0.05226381793837387,35.595000161064995,34.55785687764486,0.0,38.22966244344723,38.12621737984907,0.051931893595779446,0.052505035483516774,0.0,,0.10344506359815853,1.0,,
2020-12-22,41.400001525878906,42.393001556396484,40.08000183105469,42.150001525878906,42.150001525878906,2041600,0.03639054397754293,36.791111416286896,35.17642838614328,0.0,39.014973962915114,38.85337833885726,0.0456255845685121,0.046690868707251136,0.0,,0.16159562405785266,1.0,,
2020-12-23,42.650001525878906,43.13999938964844,41.060001373291016,41.22999954223633,41.22999954223633,2072500,-0.021826855286771973,37.683333502875435,35.63976169767834,0.0,39.408963474618545,39.227420318189594,0.04865555695731712,0.049364997237057874,0.0,,0.18154315642895114,1.0,,
2020-12-24,41.459999084472656,42.5,40.58100128173828,41.290000915527344,41.290000915527344,1140200,0.0014552843550130756,38.633333418104385,36.03880936758859,0.0,39.712097161446984,39.51599041600135,0.0456090636721645,0.046782845993865584,0.0,,0.19610674544563267,1.0,,
2020-12-28,42.400001525878906,42.400001525878906,39.02000045776367,39.310001373291016,39.310001373291016,2290000,-0.04795348748688788,39.35777791341146,36.31404758635021,0.0,39.65248622947673,39.489966978054944,0.05027682459410942,0.05106197740819386,0.0,,0.16251925142178436,1.0,,
2020-12-29,39.5099983215332,39.709999084472656,36.25,38.5099983215332,38.5099983215332,3284700,-0.02035113263316679,39.78111097547743,36.45309511820475,1.0,39.4948002577314,39.37678724488128,0.04816874888080224,0.049515837057271396,1.0,,0.11801301285012045,1.0,,
2020-12-30,38.70000076293945,42.380001068115234,38.099998474121094,41.349998474121094,41.349998474121094,2907800,0.07374708585743761,40.07444424099393,36.74738084702265,1.0,39.73547648168571,39.58720945533606,0.050040839078363125,0.05039836435585289,0.0,,0.14826702634965017,1.0,,
2020-12-31,41.439998626708984,41.689998626708984,39.900001525878906,40.220001220703125,40.220001220703125,1437100,-0.027327625033049974,40.375555674235024,37.07452383495512,1.0,39.795023114105305,39.65003052011784,0.04926846083925597,0.04993431749759516,0.0,,0.14499259398746744,1.0,,
2021-01-04,40.80500030517578,40.84000015258789,37.709999084472656,39.09000015258789,39.09000015258789,2295600,-0.028095500592216993,40.424444410536026,37.24880954197475,1.0,39.71240723097841,39.597914666117674,0.048146841897110465,0.049219949725711316,0.0,,0.11449256486073267,1.0,,
2021-01-05,39.31999969482422,40.720001220703125,39.02000045776367,40.290000915527344,40.290000915527344,1460400,0.03069840773229071,40.382222493489586,37.486428669520784,1.0,39.77729679725174,39.65864010527038,0.04584775450732605,0.047203286366209726,0.0,,0.1186566919813643,1.0,,
2021-01-06,42.0099983215332,46.86000061035156,41.70000076293945,44.40999984741211,44.40999984741211,6323000,0.10225859613462962,40.633333418104385,37.93357149759928,1.0,40.27859687324774,40.053700022133285,0.052359733727338806,0.051752482393570894,0.0,70.31524010212433,0.22489685111445823,1.0,,
2021-01-07,46.0,48.11000061035156,45.611000061035156,46.65999984741211,46.65999984741211,3349300,0.05066426497930099,41.23666678534614,38.52547627403622,1.0,40.94636208147124,40.57649751363534,0.050363996247655966,0.0502499794124922,0.0,74.25352969334693,0.36986456783590427,1.0,,
2021-01-08,46.457000732421875,46.90999984741211,44.0,45.31999969482422,45.31999969482422,2724000,-0.028718391705314428,41.684444427490234,39.056428727649504,1.0,41.39047684746023,40.935143008780585,0.050392233223636715,0.050253818474412355,0.0,68.43072453043081,0.4553338386796426,1.0,,
2021-01-11,45.43000030517578,53.43000030517578,45.0,51.560001373291016,51.560001373291016,5725000,0.1376875931263397,43.04555553860135,40.017143067859465,1.0,42.39556875596511,41.70524283414552,0.06030802348372477,0.057748426209255306,0.0,77.34143156524948,0.6903259218195856,1.0,,
2021-01-12,50.630001068115234,52.58000183105469,49.349998474121094,50.310001373291016,50.310001373291016,2943600,-0.02424359904395812,44.35666698879666,40.83190500168573,1.0,43.158920330719745,42.30492883263499,0.059600838212829285,0.05726297948205676,0.0,72.9022927370921,0.8539914980847527,1.0,,
2021-01-13,50.20000076293945,50.62300109863281,46.66999816894531,47.9900016784668,47.9900016784668,3969000,-0.04611408530105665,45.094445122612846,41.55809547787621,1.0,43.61470537150742,42.68691587960113,0.0605614885858062,0.05811454527465283,0.0,65.39949073896696,0.9277894919062888,1.0,,
2021-01-14,47.970001220703125,53.33000183105469,47.75,50.47999954223633,50.47999954223633,3180000,0.05188576321485727,46.23444493611654,42.40047636486235,1.0,44.24957046725006,43.192971012281696,0.058504276652126666,0.0567229314266254,0.0,69.07780130835991,1.0565994549683637,1.0,51.74074137138878,33.06021135833592
2021-01-15,51.349998474121094,52.189998626708984,47.810001373291016,51.11000061035156,51.11000061035156,3860200,0.012480211446676437,47.57000054253472,43.18190492902483,1.0,44.87255445782603,43.690907636530596,0.0557947084761149,0.05489698617018505,0.0,69.94828796315693,1.1816468212954305,1.0,52.56207547575793,33.801734382291734
2021-01-19,52.17499923706055,52.46200180053711,49.84000015258789,52.310001373291016,52.310001373291016,2286400,0.023478785924655465,48.90555614895291,43.82952408563523,1.0,45.53685384582108,44.21699338029303,0.053208251690853865,0.053146053674252576,0.0,71.58889580712622,1.3198604655280448,1.0,53.77391525081067,33.88513292045979
2021-01-20,52.400001525878906,53.86000061035156,49.880001068115234,50.18000030517578,50.18000030517578,2005300,-0.04071881116796894,49.54666731092665,44.432857513427734,1.0,45.94536486741563,44.57084957397637,0.05383861761725881,0.053624681410347756,0.0,64.82409504720218,1.3745152934392593,1.0,54.30405282944665,34.56166219740882
2021-01-21,50.810001373291016,50.900001525878906,48.04999923706055,48.79999923706055,48.79999923706055,2122500,-0.027501017531338934,49.78444502088759,44.91619073776972,1.0,46.19308740278895,44.81524750112595,0.05288765961841912,0.053103774006168884,0.0,60.814497761199924,1.3778399016629947,1.0,54.59014708639694,35.242234389142496
2021-01-22,48.15999984741211,50.029998779296875,48.099998474121094,49.84000015258789,49.84000015258789,1270700,0.02131149450382641,50.28666729397244,45.35285749889555,1.0,46.505608547933896,45.09845153398348,0.05061707214935382,0.05156874620619865,0.0,62.687579370370415,1.4071570139504175,1.0,55.04962675398173,35.65608824380938
2021-01-25,49.75,52.439998626708984,47.0099983215332,48.2599983215332,48.2599983215332,2197300,-0.03170148126439454,49.92000028822157,45.64380972726004,1.0,46.65423100133764,45.27248370800515,0.05001704646099165,0.051271944376286384,0.0,58.14063534777703,1.381747293332495,1.0,55.30354196089556,35.984077493624525
2021-01-26,49.040000915527344,50.439998626708984,47.56999969482422,48.36000061035156,48.36000061035156,1528600,0.002072156906266276,49.70333353678385,45.983333587646484,1.0,46.79722045419268,45.43868817838078,0.047888950275626785,0.04990034954312817,0.0,58.346568338937864,1.3585322758119034,1.0,55.49151218509037,36.4751549902026
2021-01-27,45.63999938964844,48.369998931884766,43.31999969482422,44.59000015258789,44.59000015258789,3209000,-0.07795699772916664,49.325555589463974,46.140476408458895,1.0,46.613973719168804,45.39395792514056,0.051905148715483865,0.05269200024743833,0.0,48.63296826765737,1.2200157940282423,1.0,55.42942399691832,36.85152881999947
2021-01-28,45.720001220703125,47.38999938964844,44.542999267578125,45.84000015258789,45.84000015258789,1549800,0.02803319120256731,48.81000010172526,46.451428731282554,1.0,46.55028387279291,45.41700035144195,0.050282109215237375,0.051496234537611825,0.0,51.515168098457785,1.133283521350961,1.0,55.2015957581634,37.70126170440171
2021-01-29,45.84000015258789,46.369998931884766,40.56999969482422,43.189998626708984,43.189998626708984,2976100,-0.05780980621853904,47.929999881320526,46.674285888671875,1.0,46.27600713858697,45.3041203560813,0.051119622488357205,0.052283447592172405,0.0,45.66529219746869,0.9718867825056705,1.0,54.79037796307688,38.55819381426687
2021-02-01,44.41999816894531,46.33000183105469,42.20000076293945,46.209999084472656,46.209999084472656,1924000,0.06992360624656468,47.2522218492296,46.90571448916481,1.0,46.27065945547824,45.34921504516337,0.05292033257212378,0.05292496734287823,0.0,52.31145764065677,0.9214444103148693,1.0,54.65294025617663,39.15848872215299
2021-02-02,47.79499816894531,52.599998474121094,47.24300003051758,51.04999923706055,51.04999923706055,3837000,0.10473923930923013,47.3488883972168,47.42142868041992,0.0,46.65521092235793,45.62817113146608,0.05795625152041292,0.055762412353124194,-1.0,60.624230535021745,1.0270397908918483,1.0,54.728804213681045,40.1140531471588
2021-02-03,53.130001068115234,57.400001525878906,52.0,55.720001220703125,55.720001220703125,3850400,0.09147898243752217,48.117777506510414,48.213333493187314,0.0,47.37998282850229,46.11399501914535,0.05977436696514553,0.05699930114542457,0.0,66.66260334736546,1.2659878093569432,1.0,55.33053677720722,41.096130209167406
2021-02-04,57.20000076293945,58.869998931884766,54.4900016784668,57.40999984741211,57.40999984741211,2522000,0.030330197230524325,48.958888583713104,49.028571537562776,0.0,48.177281353058035,46.64939738270905,0.05742819429889908,0.05568726593459187,0.0,68.54264325023779,1.527883970348988,1.0,56.25512689092585,41.8020161841997
2021-02-05,57.70000076293945,59.2400016784668,55.63999938964844,58.13999938964844,58.13999938964844,1656200,0.012715546841605363,50.05666648017036,49.68238103957403,1.0,48.96500331664509,47.18601189923721,0.055129721693238036,0.05436090743850093,1.0,69.34678450359624,1.7789914174078802,1.0,57.604825362628375,41.75993671651969
2021-02-08,59.689998626708984,62.970001220703125,59.20000076293945,62.970001220703125,62.970001220703125,2002700,0.08307536776332758,51.679999881320526,50.45904777163551,1.0,50.06689093319597,47.912785380343564,0.05577503118323443,0.054896584454757924,0.0,74.06985521443002,2.154105552852407,1.0,60.13979409410656,40.77830144916446
2021-02-09,63.79499816894531,66.19000244140625,62.7599983215332,64.58000183105469,64.58000183105469,2370500,0.02556773986248917,53.90111117892795,51.37619073050363,1.0,51.203580734911924,48.669947233377066,0.05353776160698009,0.053629664598029675,0.0,75.42890791363506,2.533633501534858,1.0,62.546791429352425,40.205590031654836
2021-02-10,67.75,67.75,58.250999450683594,63.189998626708984,63.189998626708984,3677000,-0.021523740553337833,55.82888878716363,51.93000012352353,1.0,52.138452945095565,49.32112791967135,0.052896638967871314,0.05313500683497942,0.0,71.92397675842905,2.8173250254242177,1.0,64.23449579625965,39.6255044507874
2021-02-11,59.16999816894531,60.0,52.2599983215332,55.040000915527344,55.040000915527344,6298300,-0.1289760703956847,57.14555570814345,52.15523819696335,1.0,52.363884934808006,49.57446617670491,0.06520818053058704,0.060380362732069155,0.0,55.608225451843516,2.7894187581030963,1.0,64.5082572756595,39.8022191182672
2021-02-12,53.5,58.310001373291016,51.189998626708984,56.95000076293945,56.95000076293945,3219300,0.034702031534183275,58.33888922797309,52.58190482003348,1.0,52.7189302825135,49.897372167023924,0.063018366730681,0.059214558996995285,0.0,58.0121328210205,2.821558115489573,1.0,64.94962912202324,40.21418051804372
2021-02-16,58.290000915527344,62.70000076293945,57.5099983215332,60.58000183105469,60.58000183105469,2708300,0.06374014081624879,59.39777840508355,53.06285730997721,1.0,53.32551734166749,50.35983348152926,0.06221923018594372,0.0588410998389926,0.0,62.2014953618615,2.9656838601382347,1.0,65.86517702791717,40.26053759203725
2021-02-17,60.130001068115234,60.54999923706055,56.05400085449219,59.349998474121094,59.349998474121094,1995500,-0.020303785403701702,59.801111433241104,53.4552381606329,1.0,53.78897877715606,50.74485933739019,0.060537449284633,0.058014105287554664,0.0,60.016361629589156,3.044119439765872,1.0,66.50880647093936,40.40166985032644
2021-02-18,57.2599983215332,58.75,54.25400161743164,55.95000076293945,55.95000076293945,1490800,-0.05728724176234257,59.63888931274414,53.62857146490188,1.0,53.95476059960148,50.96549664706872,0.06115792648420613,0.05858131092127391,0.0,54.33427224082946,2.9892639525327596,1.0,66.71489690927493,40.542246020528836
2021-02-19,57.150001525878906,59.66999816894531,56.099998474121094,57.709999084472656,57.709999084472656,1325100,0.03145662730176402,59.591111501057945,53.987142835344585,1.0,54.242098027339196,51.24857672799716,0.05914097129125519,0.05748103310739181,0.0,56.62361122144651,2.993521299342035,1.0,67.08924140441819,40.885044266270974
2021-02-22,56.33000183105469,56.707000732421875,51.79999923706055,52.689998626708984,52.689998626708984,2482500,-0.08698666673717459,58.44888899061415,54.17238090151832,1.0,54.123620225177866,51.308506492795935,0.06248700121884519,0.05968921688060256,0.0,49.067628218470084,2.8151137323819313,1.0,67.07494253084624,41.269819272190404
2021-02-23,48.4900016784668,51.0,44.0099983215332,50.72999954223633,50.72999954223633,3435600,-0.03719869302632928,56.90999984741211,54.214761824834916,1.0,53.86514279627225,51.28467111037863,0.06096236491565189,0.05912364098832222,0.0,46.46077457136358,2.5804716858936203,1.0,67.06328882574962,41.36623482392021
2021-02-24,51.810001373291016,52.78300094604492,49.22999954223633,50.619998931884766,50.619998931884766,1911000,-0.0021683542547635826,55.51333321465386,54.32714280628023,1.0,53.618477499409714,51.257522683212116,0.05859509467933799,0.05791401865040556,0.0,46.31206475495825,2.360954816197598,1.0,66.99695829947227,41.65732731308819
2021-02-25,50.400001525878906,52.439998626708984,45.380001068115234,45.86000061035156,45.86000061035156,2379900,-0.09403394749056293,54.493333180745445,54.20809518723261,1.0,53.02986082035948,51.03889314657145,0.06162732617111119,0.06008686845075562,0.0,40.300831426868356,1.9909676737880275,1.0,67.15729759579561,41.258892778669605
2021-02-26,45.79999923706055,48.97999954223633,44.20000076293945,45.630001068115234,45.630001068115234,2232600,-0.005015253797977737,53.23555543687608,54.25761904035296,0.0,52.46942797130373,50.821549918104864,0.059251031546657215,0.058870760251297304,-1.0,40.03045747395747,1.6478780531988662,1.0,67.05944435440925,41.45579372629666
2021-03-01,48.4900016784668,51.97999954223633,47.400001525878906,51.81999969482422,51.81999969482422,2566600,0.13565633315389847,52.26222186618381,54.54238092331659,0.0,52.42032220424867,50.86136307138993,0.06894048681306746,0.0635396830236599,0.0,49.79300832201586,1.5589591328587389,1.0,66.81280439817948,42.271957448453705
2021-03-02,52.84000015258789,53.529998779296875,49.0,49.119998931884766,49.119998931884766,1855000,-0.05210344999691552,51.125555250379776,54.82476189022972,0.0,52.17114299871293,50.792436751182215,0.06790564855942735,0.06332177869971949,0.0,46.255829136718674,1.3787062475307152,1.0,66.24113245792799,43.408391322531465
2021-03-03,49.13999938964844,49.79499816894531,43.400001525878906,43.470001220703125,43.470001220703125,2331600,-0.11502438587216901,49.73888863457574,54.69428580147879,0.0,51.51509697192014,50.504648802504185,0.07210138461828929,0.06632943852346866,0.0,39.87270281411569,1.0104481694159517,1.0,66.57726970413016,42.81130189882742
2021-03-04,42.380001068115234,44.84000015258789,37.70000076293945,40.04999923706055,40.04999923706055,4948400,-0.07867499166330272,47.776666429307724,54.17047627766927,0.0,50.651753562903444,50.09654686550579,0.07174937009440147,0.06678972276529459,0.0,36.58194076072117,0.5552066973976508,1.0,67.59760502367192,40.74334753166663
2021-03-05,39.75,40.61000061035156,33.02000045776367,40.400001525878906,40.400001525878906,5062400,0.008739133470306859,46.411111195882164,53.440952482677645,0.0,49.880684598988424,49.720507403736896,0.0692960148584852,0.06551773449754561,0.0,37.15359112076106,0.16017719525152785,1.0,68.12078609776079,38.761118867594504
2021-03-08,40.51499938964844,41.93000030517578,37.599998474121094,37.790000915527344,37.790000915527344,2026400,-0.06460397306370602,44.973333570692276,52.506666819254555,0.0,48.97229178173575,49.2607355466428,0.06804582478723381,0.06533967789476118,0.0,34.645632125668186,-0.2884437649070506,0.0,68.55880586106431,36.4545277774448
2021-03-09,39.97999954223633,45.43000030517578,39.75,44.619998931884766,44.619998931884766,2783000,0.1807355874805252,44.306666904025604,51.86285727364676,0.0,48.64562564888266,49.08297206913493,0.08435683512067305,0.07356642334349642,0.0,45.0910824603035,-0.43734642025227544,0.0,68.04999184560633,35.67572270168719
2021-03-10,46.68000030517578,47.959999084472656,42.85499954223633,45.41999816894531,45.41999816894531,2047700,0.017929163070617538,44.257777743869354,51.02714284261068,0.0,48.40374776932749,48.94347601478403,0.08131327078634375,0.07221276230194411,0.0,46.17620931018613,-0.5397282454565442,0.0,66.60656275620799,35.447722929013366
2021-03-11,47.5,49.0099983215332,46.310001373291016,48.7400016784668,48.7400016784668,1932300,0.07309563283495346,44.60333336724175,50.27285712105887,0.0,48.42894051550158,48.9357704192596,0.0806903303160832,0.07213291100341382,0.0,50.54426291745156,-0.5068299037580175,0.0,64.57806432837019,35.96764991374755
2021-03-12,46.5,49.43000030517578,45.55099868774414,48.95000076293945,48.95000076293945,1298000,0.004308557185902506,44.28444459703233,49.594761984688894,0.0,48.467948214233104,48.93630642847978,0.07760881133117599,0.07075398609424527,0.0,50.81615695293065,-0.46835821424667756,0.0,62.62116668586753,36.56835728351026
2021-03-15,49.7599983215332,53.97999954223633,49.4900016784668,53.349998474121094,53.349998474121094,2048300,0.08988759229015009,44.75444454616971,49.514285677955264,0.0,48.833159954536605,49.10169561197202,0.07807580727634013,0.07130110145469365,0.0,56.24414529039715,-0.2685356574354145,0.0,62.41972070446432,36.60885065144621
2021-03-16,55.0,55.5,50.22600173950195,51.779998779296875,51.779998779296875,2292000,-0.029428298776536854,45.67777760823568,49.26809510730562,0.0,49.05345406463236,49.20155690438869,0.07587834155065329,0.07032035935942364,0.0,53.95597778453841,-0.14810283975632643,0.0,61.76867155330322,36.76751866130802
2021-03-17,49.29999923706055,55.439998626708984,48.099998474121094,54.150001525878906,54.150001525878906,1520700,0.04577062190912273,47.24444452921549,48.96190461658296,0.0,49.43421178119942,49.38517655688332,0.07368734918793984,0.06939994898949253,0.0,56.81228356236022,0.04903522431609986,1.0,60.582808445591,37.34100078757493
2021-03-18,53.5,55.31999969482422,50.08000183105469,50.75,50.75,1742200,-0.06278857673261573,48.39444435967339,48.552380879720054,0.0,49.53245559793666,49.4355866131325,0.07357717726144272,0.06942908496179297,0.0,51.84359789326302,0.09686898480416062,1.0,59.20122979977057,37.903531959669536
2021-03-19,50.314998626708984,55.2400016784668,50.04999923706055,54.779998779296875,54.779998779296875,2391500,0.07940884294181028,50.28222190009223,48.4966664995466,1.0,49.92405386524568,49.63210580928445,0.07351132974225282,0.0695692800413874,1.0,56.67975766835961,0.2919480559612353,1.0,58.994125005694755,37.99920799339844
2021-03-22,57.439998626708984,59.316001892089844,54.04899978637695,55.189998626708984,55.189998626708984,3145300,0.007484480769412993,51.45666631062826,48.37666647774832,1.0,50.31682905038588,49.83559931463619,0.07072098565041769,0.0682783827031349,0.0,57.15122164672318,0.48122973574968597,1.0,58.48207070494964,38.271262250547004
2021-03-23,55.54999923706055,57.2400016784668,51.650001525878906,52.16999816894531,52.16999816894531,2500900,-0.05472006763743886,52.20666631062826,48.35190455118815,1.0,50.45498894118627,49.920716828064656,0.0702470009645181,0.06806813815451956,0.0,52.60941050098277,0.5342721131216166,1.0,58.41537937705945,38.288429725316846
2021-03-24,52.29999923706055,53.349998474121094,45.75,45.810001373291016,45.810001373291016,3477100,-0.12190908604325279,51.881110721164276,48.11761892409552,1.0,50.10883790571745,49.77142702746883,0.07573438822570873,0.07104949640032679,0.0,44.57538465547407,0.33741087824861893,1.0,58.17764754212415,38.057590306066885
2021-03-25,44.529998779296875,48.16999816894531,42.65999984741211,45.619998931884766,45.619998931884766,4568840,-0.004147619203456965,51.51111051771376,47.879523686000276,1.0,49.77445574119313,49.621236740280594,0.07285790633313799,0.06975488431013238,0.0,44.35745148189587,0.15321900091253582,1.0,57.92747474787758,37.83157262412297
